date,time,event_type,payload
"2026-04-19","2026/4/19 22:48:58","task.reordered","{""taskId"":""1776528629303-ak2i"",""toIndex"":0,""fromIndex"":4}"
"2026-04-19","2026/4/19 22:49:01","app.quit","{}"
"2026-04-19","2026/4/19 23:41:50","app.launched","{}"
"2026-04-19","2026/4/19 23:41:52","plan.focus_selected","{""taskId"":""1776528629303-q7j0"",""taskTitle"":""听力一套""}"
"2026-04-19","2026/4/19 23:41:52","mode.widget_entered","{}"
"2026-04-19","2026/4/19 23:41:52","plan.brain_dump","{""tasks"":[{""id"":""1776528629303-ak2i"",""title"":""写作一套""},{""id"":""1776528629303-q7j0"",""title"":""听力一套""},{""id"":""1776528629303-5apr"",""title"":""主题词汇2""},{""id"":""1776528629303-7nl0"",""title"":""N3听力读一套""},{""id"":""1776528629303-vwfr"",""title"":""日语N4单词""}],""taskCount"":5}"
"2026-04-19","2026/4/19 23:41:58","plan.focus_selected","{""taskId"":""1776528629303-q7j0"",""taskTitle"":""听力一套""}"
"2026-04-19","2026/4/19 23:41:58","exec.micro_started","{""taskId"":""1776528629303-q7j0"",""sessionId"":""s-1776613318594-82z1"",""taskTitle"":""听力一套"",""microAction"":""打开匹克""}"
"2026-04-19","2026/4/19 23:41:58","session.started","{""taskId"":""1776528629303-q7j0"",""sessionId"":""s-1776613318594-82z1"",""taskTitle"":""听力一套""}"
"2026-04-19","2026/4/19 23:41:58","plan.first_micro","{""source"":""self"",""taskId"":""1776528629303-q7j0"",""taskTitle"":""听力一套"",""microAction"":""打开匹克""}"
"2026-04-19","2026/4/19 23:41:58","plan.brain_dump","{""tasks"":[{""id"":""1776528629303-ak2i"",""title"":""写作一套""},{""id"":""1776528629303-q7j0"",""title"":""听力一套""},{""id"":""1776528629303-5apr"",""title"":""主题词汇2""},{""id"":""1776528629303-7nl0"",""title"":""N3听力读一套""},{""id"":""1776528629303-vwfr"",""title"":""日语N4单词""}],""taskCount"":5}"
"2026-04-19","2026/4/19 23:42:04","exec.micro_completed","{""taskId"":""1776528629303-q7j0"",""sessionId"":""s-1776613318594-82z1"",""taskTitle"":""听力一套"",""microAction"":""打开匹克"",""actualSeconds"":6}"
"2026-04-20","2026/4/20 00:30:00","session.started","{""source"":""manual"",""taskId"":""1776617797735-ogq5dl"",""sessionId"":""1776617797735-ts8gf4"",""taskTitle"":""repeat一套""}"
"2026-04-20","2026/4/20 00:45:00","session.ended","{""source"":""manual"",""taskId"":""1776617797735-ogq5dl"",""endReason"":""manual_entry"",""sessionId"":""1776617797735-ts8gf4"",""taskTitle"":""repeat一套"",""completedMicroSteps"":0,""totalDurationSeconds"":900}"
"2026-04-20","2026/4/20 00:45:29","session.macro_completed","{""taskId"":""1776528629303-q7j0"",""taskTitle"":""听力一套"",""completedVia"":""flow""}"
"2026-04-20","2026/4/20 00:45:29","session.ended","{""taskId"":""1776528629303-q7j0"",""endReason"":""task_done"",""sessionId"":""s-1776613318594-82z1"",""taskTitle"":""听力一套"",""completedMicroSteps"":1,""totalDurationSeconds"":3810}"
"2026-04-20","2026/4/20 00:45:29","exec.flow_ended","{""taskId"":""1776528629303-q7j0"",""endReason"":""task_done"",""sessionId"":""s-1776613318594-82z1"",""taskTitle"":""听力一套"",""flowDurationSeconds"":3804}"
"2026-04-20","2026/4/20 00:45:31","mode.widget_expanded","{}"
"2026-04-20","2026/4/20 00:45:34","task.deleted","{""taskId"":""1776528629303-ak2i""}"
"2026-04-20","2026/4/20 00:45:34","nav.date_changed","{""to"":""2026-04-20"",""from"":""2026-04-19"",""method"":""arrow""}"
"2026-04-20","2026/4/20 00:45:43","task.created","{""title"":""写作一套"",""source"":""editor"",""taskId"":""t-1776617143297-ipdp""}"
"2026-04-20","2026/4/20 00:45:43","nav.date_changed","{""to"":""2026-04-19"",""from"":""2026-04-20"",""method"":""arrow""}"
"2026-04-20","2026/4/20 00:45:51","task.created","{""title"":""repeat一套"",""source"":""editor"",""taskId"":""t-1776617151443-hxxd""}"
"2026-04-20","2026/4/20 00:45:53","task.reordered","{""taskId"":""t-1776617151443-hxxd"",""toIndex"":0,""fromIndex"":3}"
"2026-04-20","2026/4/20 00:55:19","nav.date_changed","{""to"":""2026-04-19"",""from"":""2026-04-20"",""method"":""arrow""}"
"2026-04-20","2026/4/20 00:55:22","task.deleted","{""taskId"":""t-1776617151443-hxxd""}"
"2026-04-20","2026/4/20 00:55:23","reflect.opened","{""date"":""2026-04-20"",""mode"":""day""}"
"2026-04-20","2026/4/20 00:56:37","manual.time_added","{""date"":""2026-04-20"",""entryCount"":2}"
"2026-04-20","2026/4/20 00:56:41","reflect.closed","{""date"":""2026-04-20"",""mode"":""day"",""hadChat"":false,""durationMs"":77788,""hadEndedProperly"":false}"
"2026-04-20","2026/4/20 00:56:42","nav.date_changed","{""to"":""2026-04-19"",""from"":""2026-04-20"",""method"":""arrow""}"
"2026-04-20","2026/4/20 00:56:44","nav.date_changed","{""to"":""2026-04-20"",""from"":""2026-04-19"",""method"":""arrow""}"
"2026-04-20","2026/4/20 00:56:47","task.carried_over","{""taskIds"":[""1776528629303-5apr"",""1776528629303-7nl0"",""1776528629303-vwfr""],""fromDate"":""2026-04-19""}"
"2026-04-20","2026/4/20 00:56:47","nav.date_changed","{""to"":""2026-04-19"",""from"":""2026-04-20"",""method"":""arrow""}"
"2026-04-20","2026/4/20 00:56:54","app.quit","{}"
"2026-04-20","2026/4/20 00:56:59","app.launched","{}"
"2026-04-20","2026/4/20 00:57:01","nav.date_changed","{""to"":""2026-04-19"",""from"":""2026-04-20"",""method"":""arrow""}"
"2026-04-20","2026/4/20 00:57:03","nav.date_changed","{""to"":""2026-04-20"",""from"":""2026-04-19"",""method"":""arrow""}"
"2026-04-20","2026/4/20 00:57:04","nav.date_changed","{""to"":""2026-04-19"",""from"":""2026-04-20"",""method"":""arrow""}"
"2026-04-20","2026/4/20 00:57:05","nav.date_changed","{""to"":""2026-04-20"",""from"":""2026-04-19"",""method"":""arrow""}"
"2026-04-20","2026/4/20 00:57:16","plan.focus_selected","{""taskId"":""1776617807355-pgl9"",""taskTitle"":""主题词汇2""}"
"2026-04-20","2026/4/20 00:57:16","mode.widget_entered","{}"
"2026-04-20","2026/4/20 00:57:16","plan.brain_dump","{""tasks"":[{""id"":""t-1776617143297-ipdp"",""title"":""写作一套""},{""id"":""1776617807355-pgl9"",""title"":""主题词汇2""},{""id"":""1776617807355-jmfy"",""title"":""N3听力读一套""},{""id"":""1776617807355-o9rt"",""title"":""日语N4单词""}],""taskCount"":4}"
"2026-04-20","2026/4/20 00:57:22","exec.micro_started","{""taskId"":""1776617807355-pgl9"",""sessionId"":""s-1776617842007-8mtg"",""taskTitle"":""主题词汇2"",""microAction"":""发给豆包""}"
"2026-04-20","2026/4/20 00:57:22","plan.brain_dump","{""tasks"":[{""id"":""t-1776617143297-ipdp"",""title"":""写作一套""},{""id"":""1776617807355-pgl9"",""title"":""主题词汇2""},{""id"":""1776617807355-jmfy"",""title"":""N3听力读一套""},{""id"":""1776617807355-o9rt"",""title"":""日语N4单词""}],""taskCount"":4}"
"2026-04-20","2026/4/20 00:57:22","plan.focus_selected","{""taskId"":""1776617807355-pgl9"",""taskTitle"":""主题词汇2""}"
"2026-04-20","2026/4/20 00:57:22","plan.first_micro","{""source"":""self"",""taskId"":""1776617807355-pgl9"",""taskTitle"":""主题词汇2"",""microAction"":""发给豆包""}"
"2026-04-20","2026/4/20 00:57:22","session.started","{""taskId"":""1776617807355-pgl9"",""sessionId"":""s-1776617842007-8mtg"",""taskTitle"":""主题词汇2""}"
"2026-04-20","2026/4/20 00:59:22","exec.micro_completed","{""taskId"":""1776617807355-pgl9"",""sessionId"":""s-1776617842007-8mtg"",""taskTitle"":""主题词汇2"",""microAction"":""发给豆包"",""actualSeconds"":120}"
"2026-04-20","2026/4/20 02:05:28","session.macro_completed","{""taskId"":""1776617807355-pgl9"",""taskTitle"":""主题词汇2"",""completedVia"":""flow""}"
"2026-04-20","2026/4/20 02:05:28","exec.flow_ended","{""taskId"":""1776617807355-pgl9"",""endReason"":""task_done"",""sessionId"":""s-1776617842007-8mtg"",""taskTitle"":""主题词汇2"",""flowDurationSeconds"":3965}"
"2026-04-20","2026/4/20 02:05:28","session.ended","{""taskId"":""1776617807355-pgl9"",""endReason"":""task_done"",""sessionId"":""s-1776617842007-8mtg"",""taskTitle"":""主题词汇2"",""completedMicroSteps"":1,""totalDurationSeconds"":4086}"
"2026-04-20","2026/4/20 21:33:16","app.launched","{}"
"2026-04-20","2026/4/20 21:34:43","task.created","{""title"":""2024年7月n2问题1-6单词"",""source"":""editor"",""taskId"":""t-1776692083986-w8zj""}"
"2026-04-20","2026/4/20 21:34:50","task.created","{""title"":""语法书课后练习"",""source"":""editor"",""taskId"":""t-1776692090463-3o30""}"
"2026-04-20","2026/4/20 21:34:54","task.reordered","{""taskId"":""t-1776692083986-w8zj"",""toIndex"":1,""fromIndex"":3}"
"2026-04-20","2026/4/20 21:34:56","task.reordered","{""taskId"":""t-1776692090463-3o30"",""toIndex"":2,""fromIndex"":4}"
"2026-04-20","2026/4/20 21:35:08","task.created","{""title"":""repeat一套"",""source"":""editor"",""taskId"":""t-1776692108903-dds6""}"
"2026-04-20","2026/4/20 21:35:12","task.reordered","{""taskId"":""t-1776692108903-dds6"",""toIndex"":1,""fromIndex"":5}"
"2026-04-20","2026/4/20 21:35:53","task.created","{""title"":""老托听力"",""source"":""editor"",""taskId"":""t-1776692153468-9h5r""}"
"2026-04-20","2026/4/20 21:35:55","task.carried_over","{""taskIds"":[""1776528629303-5apr""],""fromDate"":""2026-04-19""}"
"2026-04-20","2026/4/20 21:36:08","task.created","{""title"":""主题词汇"",""source"":""editor"",""taskId"":""t-1776692168983-jhkb""}"
"2026-04-20","2026/4/20 21:36:12","task.edited","{""field"":""title"",""taskId"":""t-1776692153468-9h5r""}"
"2026-04-20","2026/4/20 21:36:16","task.reordered","{""taskId"":""t-1776692168983-jhkb"",""toIndex"":4,""fromIndex"":7}"
"2026-04-20","2026/4/20 21:36:18","task.reordered","{""taskId"":""t-1776692153468-9h5r"",""toIndex"":5,""fromIndex"":7}"
"2026-04-20","2026/4/20 21:51:22","plan.focus_selected","{""taskId"":""t-1776617143297-ipdp"",""taskTitle"":""写作一套""}"
"2026-04-20","2026/4/20 21:51:22","mode.widget_entered","{}"
"2026-04-20","2026/4/20 21:51:22","plan.brain_dump","{""tasks"":[{""id"":""t-1776617143297-ipdp"",""title"":""写作一套""},{""id"":""t-1776692108903-dds6"",""title"":""repeat一套""},{""id"":""t-1776692083986-w8zj"",""title"":""2024年7月n2问题1-6单词""},{""id"":""t-1776692090463-3o30"",""title"":""语法书课后练习""},{""id"":""t-1776692168983-jhkb"",""title"":""主题词汇""},{""id"":""t-1776692153468-9h5r"",""title"":""老托听力1""},{""id"":""1776617807355-jmfy"",""title"":""N3听力读一套""},{""id"":""1776617807355-o9rt"",""title"":""日语N4单词""}],""taskCount"":8}"
"2026-04-20","2026/4/20 21:51:29","plan.brain_dump","{""tasks"":[{""id"":""t-1776617143297-ipdp"",""title"":""写作一套""},{""id"":""t-1776692108903-dds6"",""title"":""repeat一套""},{""id"":""t-1776692083986-w8zj"",""title"":""2024年7月n2问题1-6单词""},{""id"":""t-1776692090463-3o30"",""title"":""语法书课后练习""},{""id"":""t-1776692168983-jhkb"",""title"":""主题词汇""},{""id"":""t-1776692153468-9h5r"",""title"":""老托听力1""},{""id"":""1776617807355-jmfy"",""title"":""N3听力读一套""},{""id"":""1776617807355-o9rt"",""title"":""日语N4单词""}],""taskCount"":8}"
"2026-04-20","2026/4/20 21:51:29","plan.focus_selected","{""taskId"":""t-1776617143297-ipdp"",""taskTitle"":""写作一套""}"
"2026-04-20","2026/4/20 21:51:29","plan.first_micro","{""source"":""self"",""taskId"":""t-1776617143297-ipdp"",""taskTitle"":""写作一套"",""microAction"":""打开匹克""}"
"2026-04-20","2026/4/20 21:51:29","session.started","{""taskId"":""t-1776617143297-ipdp"",""sessionId"":""s-1776693089168-ksfi"",""taskTitle"":""写作一套""}"
"2026-04-20","2026/4/20 21:51:29","exec.micro_started","{""taskId"":""t-1776617143297-ipdp"",""sessionId"":""s-1776693089168-ksfi"",""taskTitle"":""写作一套"",""microAction"":""打开匹克""}"
"2026-04-20","2026/4/20 22:00:31","exec.micro_completed","{""taskId"":""t-1776617143297-ipdp"",""sessionId"":""s-1776693089168-ksfi"",""taskTitle"":""写作一套"",""microAction"":""打开匹克"",""actualSeconds"":542}"
"2026-04-20","2026/4/20 22:45:00","session.started","{""source"":""manual"",""taskId"":""1776697465559-xef774"",""sessionId"":""1776697465559-iqlm45"",""taskTitle"":""repeat一套""}"
"2026-04-20","2026/4/20 22:50:15","session.macro_completed","{""taskId"":""t-1776617143297-ipdp"",""taskTitle"":""写作一套"",""completedVia"":""flow""}"
"2026-04-20","2026/4/20 22:50:15","session.ended","{""taskId"":""t-1776617143297-ipdp"",""endReason"":""task_done"",""sessionId"":""s-1776693089168-ksfi"",""taskTitle"":""写作一套"",""completedMicroSteps"":1,""totalDurationSeconds"":3526}"
"2026-04-20","2026/4/20 22:50:15","exec.flow_ended","{""taskId"":""t-1776617143297-ipdp"",""endReason"":""task_done"",""sessionId"":""s-1776693089168-ksfi"",""taskTitle"":""写作一套"",""flowDurationSeconds"":2983}"
"2026-04-20","2026/4/20 23:00:00","session.ended","{""source"":""manual"",""taskId"":""1776697465559-xef774"",""endReason"":""manual_entry"",""sessionId"":""1776697465559-iqlm45"",""taskTitle"":""repeat一套"",""completedMicroSteps"":0,""totalDurationSeconds"":900}"
"2026-04-20","2026/4/20 23:03:55","mode.widget_expanded","{}"
"2026-04-20","2026/4/20 23:04:01","task.deleted","{""taskId"":""t-1776692108903-dds6""}"
"2026-04-20","2026/4/20 23:04:02","reflect.opened","{""date"":""2026-04-20"",""mode"":""day""}"
"2026-04-20","2026/4/20 23:04:25","manual.time_added","{""date"":""2026-04-20"",""entryCount"":2}"
"2026-04-20","2026/4/20 23:04:45","reflect.closed","{""date"":""2026-04-20"",""mode"":""day"",""hadChat"":false,""durationMs"":43551,""hadEndedProperly"":false}"
"2026-04-21","2026/4/21 00:28:04","nav.date_changed","{""to"":""2026-04-20"",""from"":""2026-04-21"",""method"":""arrow""}"
"2026-04-21","2026/4/21 00:28:06","nav.date_changed","{""to"":""2026-04-21"",""from"":""2026-04-20"",""method"":""arrow""}"
"2026-04-21","2026/4/21 00:28:10","task.carried_over","{""taskIds"":[""t-1776692083986-w8zj"",""t-1776692090463-3o30"",""t-1776692168983-jhkb"",""t-1776692153468-9h5r"",""1776617807355-jmfy"",""1776617807355-o9rt""],""fromDate"":""2026-04-20""}"
"2026-04-21","2026/4/21 00:28:11","mode.widget_entered","{}"
"2026-04-21","2026/4/21 00:28:11","plan.focus_selected","{""taskId"":""1776702490281-nopm"",""taskTitle"":""老托听力1""}"
"2026-04-21","2026/4/21 00:28:11","plan.brain_dump","{""tasks"":[{""id"":""1776702490281-o8q2"",""title"":""2024年7月n2问题1-6单词""},{""id"":""1776702490281-c7la"",""title"":""语法书课后练习""},{""id"":""1776702490281-l27z"",""title"":""主题词汇""},{""id"":""1776702490281-nopm"",""title"":""老托听力1""},{""id"":""1776702490281-012c"",""title"":""N3听力读一套""},{""id"":""1776702490281-nrtd"",""title"":""日语N4单词""}],""taskCount"":6}"
"2026-04-21","2026/4/21 00:28:14","mode.widget_expanded","{}"
"2026-04-21","2026/4/21 00:28:16","task.deleted","{""taskId"":""1776702490281-nopm""}"
"2026-04-21","2026/4/21 00:28:18","plan.focus_selected","{""taskId"":""1776702490281-o8q2"",""taskTitle"":""2024年7月n2问题1-6单词""}"
"2026-04-21","2026/4/21 00:28:18","plan.brain_dump","{""tasks"":[{""id"":""1776702490281-o8q2"",""title"":""2024年7月n2问题1-6单词""},{""id"":""1776702490281-c7la"",""title"":""语法书课后练习""},{""id"":""1776702490281-l27z"",""title"":""主题词汇""},{""id"":""1776702490281-012c"",""title"":""N3听力读一套""},{""id"":""1776702490281-nrtd"",""title"":""日语N4单词""}],""taskCount"":5}"
"2026-04-21","2026/4/21 00:28:18","mode.widget_entered","{}"
"2026-04-21","2026/4/21 00:28:21","exec.micro_started","{""taskId"":""1776702490281-o8q2"",""sessionId"":""s-1776702501203-xwog"",""taskTitle"":""2024年7月n2问题1-6单词"",""microAction"":""开始做""}"
"2026-04-21","2026/4/21 00:28:21","session.started","{""taskId"":""1776702490281-o8q2"",""sessionId"":""s-1776702501203-xwog"",""taskTitle"":""2024年7月n2问题1-6单词""}"
"2026-04-21","2026/4/21 00:28:21","plan.first_micro","{""source"":""skip"",""taskId"":""1776702490281-o8q2"",""taskTitle"":""2024年7月n2问题1-6单词"",""microAction"":""开始做""}"
"2026-04-21","2026/4/21 00:28:21","plan.focus_selected","{""taskId"":""1776702490281-o8q2"",""taskTitle"":""2024年7月n2问题1-6单词""}"
"2026-04-21","2026/4/21 00:28:21","plan.brain_dump","{""tasks"":[{""id"":""1776702490281-o8q2"",""title"":""2024年7月n2问题1-6单词""},{""id"":""1776702490281-c7la"",""title"":""语法书课后练习""},{""id"":""1776702490281-l27z"",""title"":""主题词汇""},{""id"":""1776702490281-012c"",""title"":""N3听力读一套""},{""id"":""1776702490281-nrtd"",""title"":""日语N4单词""}],""taskCount"":5}"
"2026-04-21","2026/4/21 00:28:22","exec.micro_completed","{""taskId"":""1776702490281-o8q2"",""sessionId"":""s-1776702501203-xwog"",""taskTitle"":""2024年7月n2问题1-6单词"",""microAction"":""开始做"",""actualSeconds"":1}"
"2026-04-21","2026/4/21 02:15:00","session.started","{""source"":""manual"",""taskId"":""1776702490281-c7la"",""sessionId"":""1776775848407-0bbzv6"",""taskTitle"":""语法书课后练习""}"
"2026-04-21","2026/4/21 02:30:00","session.ended","{""source"":""manual"",""taskId"":""1776702490281-c7la"",""endReason"":""manual_entry"",""sessionId"":""1776775848407-0bbzv6"",""taskTitle"":""语法书课后练习"",""completedMicroSteps"":0,""totalDurationSeconds"":900}"
"2026-04-21","2026/4/21 20:50:26","session.macro_completed","{""taskId"":""1776702490281-o8q2"",""taskTitle"":""2024年7月n2问题1-6单词"",""completedVia"":""flow""}"
"2026-04-21","2026/4/21 20:50:26","session.ended","{""taskId"":""1776702490281-o8q2"",""endReason"":""task_done"",""sessionId"":""s-1776702501203-xwog"",""taskTitle"":""2024年7月n2问题1-6单词"",""completedMicroSteps"":1,""totalDurationSeconds"":73324}"
"2026-04-21","2026/4/21 20:50:26","exec.flow_ended","{""taskId"":""1776702490281-o8q2"",""endReason"":""task_done"",""sessionId"":""s-1776702501203-xwog"",""taskTitle"":""2024年7月n2问题1-6单词"",""flowDurationSeconds"":73323}"
"2026-04-21","2026/4/21 20:50:30","mode.widget_expanded","{}"
"2026-04-21","2026/4/21 20:50:32","reflect.opened","{""date"":""2026-04-21"",""mode"":""day""}"
"2026-04-21","2026/4/21 20:50:48","manual.time_added","{""date"":""2026-04-21"",""entryCount"":2}"
"2026-04-21","2026/4/21 20:50:51","reflect.closed","{""date"":""2026-04-21"",""mode"":""day"",""hadChat"":false,""durationMs"":18671,""hadEndedProperly"":false}"
"2026-04-21","2026/4/21 20:50:55","app.quit","{}"
"2026-04-21","2026/4/21 20:51:02","app.launched","{}"
"2026-04-21","2026/4/21 20:51:10","task.carried_over","{""taskIds"":[""t-1776692153468-9h5r""],""fromDate"":""2026-04-20""}"
"2026-04-21","2026/4/21 20:51:13","task.reordered","{""taskId"":""1776775870748-tkmd"",""toIndex"":0,""fromIndex"":3}"
"2026-04-21","2026/4/21 20:51:25","task.created","{""title"":""修改写作"",""source"":""editor"",""taskId"":""t-1776775885719-c0z6""}"
"2026-04-21","2026/4/21 20:51:38","reflect.opened","{""date"":""2026-04-21"",""mode"":""day""}"
"2026-04-21","2026/4/21 20:51:52","reflect.closed","{""date"":""2026-04-21"",""mode"":""day"",""hadChat"":false,""durationMs"":14859,""hadEndedProperly"":false}"
"2026-04-21","2026/4/21 20:51:57","task.created","{""title"":""口语一套"",""source"":""editor"",""taskId"":""t-1776775917448-rtba""}"
"2026-04-21","2026/4/21 20:52:04","task.reordered","{""taskId"":""t-1776775917448-rtba"",""toIndex"":0,""fromIndex"":5}"
"2026-04-21","2026/4/21 20:54:38","task.reordered","{""taskId"":""t-1776775885719-c0z6"",""toIndex"":2,""fromIndex"":5}"
"2026-04-21","2026/4/21 20:54:41","task.reordered","{""taskId"":""t-1776775885719-c0z6"",""toIndex"":0,""fromIndex"":2}"
"2026-04-21","2026/4/21 23:09:25","plan.brain_dump","{""tasks"":[{""id"":""t-1776775885719-c0z6"",""title"":""修改写作""},{""id"":""t-1776775917448-rtba"",""title"":""口语一套""},{""id"":""1776775870748-tkmd"",""title"":""老托听力1""},{""id"":""1776702490281-l27z"",""title"":""主题词汇""},{""id"":""1776702490281-012c"",""title"":""N3听力读一套""},{""id"":""1776702490281-nrtd"",""title"":""日语N4单词""}],""taskCount"":6}"
"2026-04-21","2026/4/21 23:09:25","plan.focus_selected","{""taskId"":""t-1776775885719-c0z6"",""taskTitle"":""修改写作""}"
"2026-04-21","2026/4/21 23:09:25","mode.widget_entered","{}"
"2026-04-21","2026/4/21 23:09:26","plan.brain_dump","{""tasks"":[{""id"":""t-1776775885719-c0z6"",""title"":""修改写作""},{""id"":""t-1776775917448-rtba"",""title"":""口语一套""},{""id"":""1776775870748-tkmd"",""title"":""老托听力1""},{""id"":""1776702490281-l27z"",""title"":""主题词汇""},{""id"":""1776702490281-012c"",""title"":""N3听力读一套""},{""id"":""1776702490281-nrtd"",""title"":""日语N4单词""}],""taskCount"":6}"
"2026-04-21","2026/4/21 23:09:26","plan.focus_selected","{""taskId"":""t-1776775885719-c0z6"",""taskTitle"":""修改写作""}"
"2026-04-21","2026/4/21 23:09:26","plan.first_micro","{""source"":""ai_chip"",""taskId"":""t-1776775885719-c0z6"",""taskTitle"":""修改写作"",""microAction"":""点开写作修改文档""}"
"2026-04-21","2026/4/21 23:09:26","session.started","{""taskId"":""t-1776775885719-c0z6"",""sessionId"":""s-1776784166437-zwcj"",""taskTitle"":""修改写作""}"
"2026-04-21","2026/4/21 23:09:26","exec.micro_started","{""taskId"":""t-1776775885719-c0z6"",""sessionId"":""s-1776784166437-zwcj"",""taskTitle"":""修改写作"",""microAction"":""点开写作修改文档""}"
"2026-04-21","2026/4/21 23:09:51","exec.micro_completed","{""taskId"":""t-1776775885719-c0z6"",""sessionId"":""s-1776784166437-zwcj"",""taskTitle"":""修改写作"",""microAction"":""点开写作修改文档"",""actualSeconds"":24}"
"2026-04-21","2026/4/21 23:39:29","session.paused","{""taskId"":""t-1776775885719-c0z6"",""sessionId"":""s-1776784166437-zwcj"",""taskTitle"":""修改写作"",""microAction"":""修改写作"",""elapsedSeconds"":1803,""completedMicroSteps"":1}"
"2026-04-22","2026/4/22 21:57:04","session.resumed","{""taskId"":""t-1776775885719-c0z6"",""sessionId"":""s-1776784166437-zwcj"",""taskTitle"":""修改写作"",""microAction"":""修改写作"",""originalSessionId"":""s-1776784166437-zwcj"",""elapsedBeforePause"":1803,""completedMicroSteps"":1,""pausedDurationSeconds"":80254}"
"2026-04-22","2026/4/22 23:31:11","exec.flow_ended","{""taskId"":""t-1776775885719-c0z6"",""endReason"":""task_done"",""sessionId"":""s-1776784166437-zwcj"",""taskTitle"":""修改写作"",""flowDurationSeconds"":5646}"
"2026-04-22","2026/4/22 23:31:11","session.macro_completed","{""taskId"":""t-1776775885719-c0z6"",""taskTitle"":""修改写作"",""completedVia"":""flow""}"
"2026-04-22","2026/4/22 23:31:11","session.ended","{""taskId"":""t-1776775885719-c0z6"",""endReason"":""task_done"",""sessionId"":""s-1776784166437-zwcj"",""taskTitle"":""修改写作"",""completedMicroSteps"":1,""totalDurationSeconds"":7449}"
"2026-04-23","2026/4/23 00:33:52","plan.focus_selected","{""taskId"":""t-1776775917448-rtba"",""taskTitle"":""口语一套""}"
"2026-04-23","2026/4/23 00:33:52","exec.micro_started","{""taskId"":""t-1776775917448-rtba"",""sessionId"":""s-1776875632443-bq9g"",""taskTitle"":""口语一套"",""microAction"":""开始做""}"
"2026-04-23","2026/4/23 00:33:52","session.started","{""taskId"":""t-1776775917448-rtba"",""sessionId"":""s-1776875632443-bq9g"",""taskTitle"":""口语一套""}"
"2026-04-23","2026/4/23 00:33:52","plan.first_micro","{""source"":""skip"",""taskId"":""t-1776775917448-rtba"",""taskTitle"":""口语一套"",""microAction"":""开始做""}"
"2026-04-23","2026/4/23 00:33:52","plan.brain_dump","{""tasks"":[{""id"":""t-1776775917448-rtba"",""title"":""口语一套""},{""id"":""1776775870748-tkmd"",""title"":""老托听力1""},{""id"":""1776702490281-l27z"",""title"":""主题词汇""},{""id"":""1776702490281-012c"",""title"":""N3听力读一套""},{""id"":""1776702490281-nrtd"",""title"":""日语N4单词""}],""taskCount"":5}"
"2026-04-23","2026/4/23 00:33:54","exec.micro_completed","{""taskId"":""t-1776775917448-rtba"",""sessionId"":""s-1776875632443-bq9g"",""taskTitle"":""口语一套"",""microAction"":""开始做"",""actualSeconds"":1}"
"2026-04-23","2026/4/23 00:44:39","session.macro_completed","{""taskId"":""t-1776775917448-rtba"",""taskTitle"":""口语一套"",""completedVia"":""flow""}"
"2026-04-23","2026/4/23 00:44:39","session.ended","{""taskId"":""t-1776775917448-rtba"",""endReason"":""task_done"",""sessionId"":""s-1776875632443-bq9g"",""taskTitle"":""口语一套"",""completedMicroSteps"":1,""totalDurationSeconds"":647}"
"2026-04-23","2026/4/23 00:44:39","exec.flow_ended","{""taskId"":""t-1776775917448-rtba"",""endReason"":""task_done"",""sessionId"":""s-1776875632443-bq9g"",""taskTitle"":""口语一套"",""flowDurationSeconds"":645}"
"2026-04-23","2026/4/23 01:12:12","plan.first_micro","{""source"":""ai_chip"",""taskId"":""1776775870748-tkmd"",""taskTitle"":""老托听力1"",""microAction"":""打开老托听力题库页面""}"
"2026-04-23","2026/4/23 01:12:12","plan.focus_selected","{""taskId"":""1776775870748-tkmd"",""taskTitle"":""老托听力1""}"
"2026-04-23","2026/4/23 01:12:12","exec.micro_started","{""taskId"":""1776775870748-tkmd"",""sessionId"":""s-1776877932574-dl5x"",""taskTitle"":""老托听力1"",""microAction"":""打开老托听力题库页面""}"
"2026-04-23","2026/4/23 01:12:12","session.started","{""taskId"":""1776775870748-tkmd"",""sessionId"":""s-1776877932574-dl5x"",""taskTitle"":""老托听力1""}"
"2026-04-23","2026/4/23 01:12:12","plan.brain_dump","{""tasks"":[{""id"":""1776775870748-tkmd"",""title"":""老托听力1""},{""id"":""1776702490281-l27z"",""title"":""主题词汇""},{""id"":""1776702490281-012c"",""title"":""N3听力读一套""},{""id"":""1776702490281-nrtd"",""title"":""日语N4单词""}],""taskCount"":4}"
"2026-04-23","2026/4/23 01:12:13","exec.micro_completed","{""taskId"":""1776775870748-tkmd"",""sessionId"":""s-1776877932574-dl5x"",""taskTitle"":""老托听力1"",""microAction"":""打开老托听力题库页面"",""actualSeconds"":1}"
"2026-04-23","2026/4/23 01:28:23","session.macro_completed","{""taskId"":""1776775870748-tkmd"",""taskTitle"":""老托听力1"",""completedVia"":""flow""}"
"2026-04-23","2026/4/23 01:28:23","session.ended","{""taskId"":""1776775870748-tkmd"",""endReason"":""task_done"",""sessionId"":""s-1776877932574-dl5x"",""taskTitle"":""老托听力1"",""completedMicroSteps"":1,""totalDurationSeconds"":970}"
"2026-04-23","2026/4/23 01:28:23","exec.flow_ended","{""taskId"":""1776775870748-tkmd"",""endReason"":""task_done"",""sessionId"":""s-1776877932574-dl5x"",""taskTitle"":""老托听力1"",""flowDurationSeconds"":969}"
"2026-04-23","2026/4/23 13:57:51","app.launched","{}"
